m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
248.124	308.22	0.04791085828352049	-5.390412845208443	C9H17N3O5	-1.3210873184027037	Threoninyl-Gamma-glutamate,Threonylglutamine,Glutaminylthreonine	kp902_247.1166
313.0767	235.72	0.020260175884883963	-8.426523813432611	C14H17ClN2O2S	-1.0352085180283659	N-(4-Aminobutyl)-5-chloronaphthalene-2-sulfonamide	kp1279_312.0695
249.1271	307.95	0.0420545361927459	-5.732372570483519	C9H17N3O5	-1.3146814478583941	Threoninyl-Gamma-glutamate,Threonylglutamine,Glutaminylthreonine	kp902_247.1166
251.0427	243.37	0.018170789287578728	-9.277514768507128		-1.700789359982661		
318.1058	257.49	0.04253858960188832	-5.686006145874299	C13H17N3O5	-1.3848685947957335	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine	kp1420_295.1163
289.2063	304.54	0.02602803409412635	-7.131093878096104	C12H25N5O3	-1.4680344509310572	Leucyl-Arginine,Arginylleucine,Isoleucyl-Arginine,Arginylisoleucine	kp1200_287.1949
258.1446	308.87	0.029679441624454475	-6.505976572391865		-1.7745714809345117		
345.144	166.95	0.02121437429343293	-8.288404253441772	C18H20N2O5	-1.7817479616752898	(2S)-2-[[(2S)-2-Aminopropanoyl]-naphthalen-2-ylamino]pentanedioic acid,Tyrosyl-Tyrosine,tyrosine-tyrosinate	kp1626_344.1369
294.1445	196.36	0.024038345892701936	-7.377249741120909		-1.2921723472879911		
295.1286	285.18	0.029679441624454475	-6.520961860980314	C14H18N2O5	-1.4933914762358889	gamma-Glutamylphenylalanine,Tyrosylhydroxyproline,Glutamylphenylalanine,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Aspartame,Hydroxyprolyl-Tyrosine,Kelatorphan,Lidofenin,Phenylalanylglutamic acid	kp1387_294.1209
