m/z	rtime	p-value	t-score	custom_id	log2fc	name
216.8367	206.9	0.023147448937625072	5.408619337786479		0.6314669805866657	
216.8367	212.94	0.025960113188888516	5.073538089641109		0.5301529668859395	
312.1948	252.87	0.022247403649488795	-5.5201047204315	C20H25NO2	-3.547651185655212	Dienogest,Dinorpropoxyphene,Femoxetine,Norpropoxyphene amide
285.2099	27.41	0.040175526633083276	-4.165162130851895		-0.49233252007415373	
217.0616	276.23	0.0037252666014324087	-10.99614028611349		-3.2392877596101606	
313.0767	235.85	0.01950689108461189	-6.147509661697781	C14H17ClN2O2S	-1.825436358082193	N-(4-Aminobutyl)-5-chloronaphthalene-2-sulfonamide
217.1182	289.41	0.026482444598929462	-4.976847862855578	C9H16N2O4	-1.9353051782822348	Threonylproline,Prolyl-Threonine,2,5-Bis(acetylamino)pentanoic acid,N2,N5-Diacetylornithine,Sakacin P,[(2S,3R)-2-Amino-3-hydroxybutanoyl] (2S)-pyrrolidine-2-carboxylate
286.1507	290.72	0.020516563783802424	-5.96189942970092		-2.749901466480864	
286.2114	27.41	0.022247403649488795	-5.5176006573774945		-0.7699003935799951	
256.1324	253.0	0.047037238520610876	-3.902075847007466	C16H17NO2	-2.5088524700127195	2-Methoxyphenylmetyrapone,Maoto,Coumarin 102,2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine,N-Methylschinifoline
314.0843	268.15	0.047037238520610876	-3.8892203060933275		-2.0647132930471415	
314.8134	212.94	0.03721823751269339	4.29767798423922		0.5766887598047354	
316.1864	255.23	0.030582051602834552	-4.712387028515324		-4.598414632837482	
317.1105	285.04	0.025923575265211427	-5.165555283838032	C14H18N2O5	-1.5134135905736912	Tyrosylhydroxyproline,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,Hydroxyprolyl-Tyrosine,Kelatorphan,gamma-Glutamylphenylalanine,Phenylalanylglutamic acid,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Glutamylphenylalanine,Aspartame,Lidofenin
291.0214	265.39	0.02622896551260733	-5.015602056074899		-1.1970965580433734	
258.9356	207.16	0.020516563783802424	5.894738593985488		0.588929959051967	
258.9356	213.2	0.02958900894702994	4.829806959914724		0.4901174892049518	
258.9891	210.44	0.020937201291392482	5.7283187006195435		0.6004548614701228	
318.1058	257.49	0.023147448937625072	-5.415885249423572	C13H17N3O5	-1.762233182888707	H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine,Asparaginyl-Tyrosine
345.1054	348.49	0.03564508067162065	-4.38068440438691	C9H19O11P	-2.8825925545943853	Glycerophosphoinositol
259.9922	210.58	0.03327804917571307	4.561604665693719		0.2606014831698005	
292.9594	227.55	0.03768919354704284	4.245233893053412		0.5584971045901419	
320.2065	26.75	0.025923575265211427	-5.1382965534738405	C13H26O6	-0.4635546566022164	(x)-2-Heptanol glucoside
260.9877	210.58	0.03356966881755122	4.529429697941961		0.5660749040704474	
294.1809	277.02	0.047037238520610876	-3.882437333976369	C15H23N3O3	-1.1833989086698296	Lysylphenylalanine,Lysyl-Phenylalanine,Phenylalanyllysine,N-Acetyl-3-hydroxyprocainamide
261.1189	335.46	0.036696366209439286	-4.328861527992197	C7H13N3O5	-1.449561326410766	Asparaginyl-Serine,Serylasparagine
348.1696	217.44	0.013847156697513307	-8.110341137301958		-2.374701070279208	
295.0677	367.36	0.028588194150227834	-4.872760081470791		-1.0950247690924257	
295.0775	364.58	0.049299243886624884	-3.7538744276540763		-2.3117154294698246	
295.1286	285.18	0.016837289236888726	-6.475715888368734	C14H18N2O5	-1.9188055606355086	Tyrosylhydroxyproline,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,Hydroxyprolyl-Tyrosine,Kelatorphan,gamma-Glutamylphenylalanine,Phenylalanylglutamic acid,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Glutamylphenylalanine,Aspartame,Lidofenin
295.1844	277.02	0.049299243886624884	-3.759721699818766	C15H23N3O3	-1.1841060631993798	Lysylphenylalanine,Lysyl-Phenylalanine,Phenylalanyllysine,N-Acetyl-3-hydroxyprocainamide
295.9484	210.44	0.026340066276229666	-4.991842104921391		-2.3564929247277	
296.1238	257.75	0.01950689108461189	-6.092691825224747	C13H17N3O5	-1.8244768673032077	H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine,Asparaginyl-Tyrosine
296.1321	284.78	0.020516563783802424	-5.82718972322613	C14H18N2O5	-1.8271789015845563	Tyrosylhydroxyproline,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,Hydroxyprolyl-Tyrosine,Kelatorphan,gamma-Glutamylphenylalanine,Phenylalanylglutamic acid,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Glutamylphenylalanine,Aspartame,Lidofenin
296.9278	211.76	0.04882030957312675	3.785554895462354		0.49556164729098384	
296.9454	210.31	0.020516563783802424	5.905202248263284		0.6697517427835891	
350.2183	203.35	0.047037238520610876	-3.880812097634604		-3.546299574545216	
297.1267	257.75	0.01950689108461189	-6.193962984776756	C13H17N3O5	-1.8376568048471675	H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine,Asparaginyl-Tyrosine
297.1588	252.61	0.0037252666014324087	-11.029491894918968	C16H17NO2	-3.261986740928208	2-Methoxyphenylmetyrapone,Maoto,Coumarin 102,2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine,N-Methylschinifoline
297.9829	246.95	0.04305959839293189	4.061173427114154		1.0129571774373929	
298.1862	26.49	0.016837289236888726	-6.993402271954275	C11H20O6	-0.6612918420700353	Prenyl glucoside,(E)-2-Methyl-2-buten-1-ol O-beta-D-Glucopyranoside
298.8396	206.9	0.021584569556072148	5.657983752791646		0.9246301884929373	
326.0561	222.03	0.04180668677857856	-4.1025858815735425		-1.7918562477602649	
327.1407	142.66	0.03721823751269339	-4.303218165566815		-1.5995885896129103	
353.1452	273.17	0.020516563783802424	-5.804168707032329		-2.9294345160127477	
