m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
418.3392	152.38	0.002342501058296511	9.263853652480206	C27H44O3	2.3645288597428653	7alpha,25-dihydroxycholestenone,18,25-dihydroxyvitamin D3 / 18,25-dihydroxycholecalciferol,25-Hydroxy-7-oxocholesterol,Verrucorosteroid F,7alpha,(25R)26-Dihydroxycholest-4-en-3-one,(22R)-22,25-dihydroxyvitamin D3 / (22R)-22,25-dihydroxycholecalciferol,3beta-OH-Delta7-dafachronic acid,3beta,27-dihydroxy-5-cholesten-7-one,Neotigogenin,7alpha,24S-dihydroxycholest-4-en-3-one,Pharaonoid B,(6R)-6,19-epidioxy-6,19-dihydrovitamin D3,7alpha,(25S)26-Dihydroxycholest-4-en-3-one,paricalcitol,Dormatinone,1alpha,18-dihydroxyvitamin D3 / 1alpha,18-dihydroxycholecalciferol,3beta,4beta-dihydroxycholesta-5-ene-23-one,1beta,25-dihydroxyvitamin D3 / 1beta,25-dihydroxycholecalciferol,(24S)-24,25-dihydroxyvitamin D3 / (24S)-24,25-dihydroxycholecalciferol,DHCEO,3beta,4beta-dihydroxycholest-7(8)-en-23-one,(24R)-1alpha,24-dihydroxyvitamin D3 / (24R)-1alpha,24-dihydroxycholecalciferol,1alpha,25-Dihydroxy-previtamin D3,(25S)-cholestenoic acid,EnP(5,8),1alpha,25-dihydroxy-14-epiprevitamin D3 / 1alpha,25-dihydroxy-14-epiprecholecalciferol,1alpha,25-dihydroxy-14-epivitamin D3 / 1alpha,25-dihydroxy-14-epicholecalciferol,(24R)-24,25-dihydroxyvitamin D3 / (24R)-24,25-dihydroxycholecalciferol,(23S)-23,25-dihydroxyvitamin D3 / (23S)-23,25-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-nor-20-epivitamin D3,5alpha,6alpha-24S,25-diepoxy-cholesterol,7alpha,24-dihydroxycholest-4-en-3-one,(25S)-25,26-dihydroxyvitamin D3 / (25S)-25,26-dihydroxycholecalciferol,7alpha,26-dihydroxycholest-4-en-3-one,7-OOH-5,8-dien-3beta-ol,(25S)-dafachronic acid,Tigogenin,20S-Hydroxycholestane-3,16-dione,(6S)-6,19-epidioxy-6,19-dihydrovitamin D3,Sarsasapogenenin,1beta,25-dihydroxy-3-epivitamin D3 / 1beta,25-dihydroxy-3-epicholecalciferol,3beta,4beta-dihydroxycholest-8(9)-en-23-one,(24S)-1alpha,24-dihydroxyvitamin D3 / (24S)-1alpha,24-dihydroxycholecalciferol,1alpha,25-dihydroxyvitamin D3 / 1alpha,25-dihydroxycholecalciferol / calcitriol,(23R)-23,25-dihydroxyvitamin D3 / (23R)-23,25-dihydroxycholecalciferol,2,22,25-trideoxyecdysone,Subergorgiaol A,1alpha,25-dihydroxy-3-epivitamin D3 / 1alpha,25-dihydroxy-3-epicholecalciferol,Cholestenoic acid,(22S)-22,25-dihydroxyvitamin D3 / (22S)-22,25-dihydroxycholecalciferol,(25R)-25,26-dihydroxyvitamin D3 / (25R)-25,26-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-norvitamin D3,Dihydromarthasterone,3alpha-OH-Delta7-dafachronic acid,1alpha,25-dihydroxy-20-epivitamin D3 / 1alpha,25-dihydroxy-20-epicholecalciferol,(5E)-1alpha,25-dihydroxyvitamin D3 / (5E)-1alpha,25-dihydroxycholecalciferol,(25R)-5beta-spirostan-3beta-ol	kp2552_416.3286	{'Sterol Lipids [ST]'}	{'Secosteroids [ST03]', 'Sterols [ST01]', 'Bile acids and derivatives [ST04]'}
523.2993	186.0	0.000548563492233945	-13.468082758044808		-2.7102647267104842				
419.1696	27.15	0.016311564899469454	-5.378101415146621		-0.644593768965187				
420.1729	27.28	0.016311564899469454	-5.429477192224137		-0.669962032104106				
524.1934	219.69	0.016311564899469454	-5.454863734784174		-1.1359266009614508				
420.2318	177.04	0.02241536425964751	-4.889189597964799		-2.4909043813970086				
420.2318	186.52	0.032882642964122355	-4.250244680218835		-2.487983411801981				
524.303	186.39	0.002342501058296511	-9.447339016055095		-3.0529842278894037				
525.3056	186.0	0.04033106475116992	-3.9892679641035214		-4.145701458531857				
526.4463	264.11	0.04326749485872469	-3.8931791682383485		-0.6349259303203212				
673.4228	209.03	0.002342501058296511	-9.290720330051895		-3.087641894431286				
530.3217	95.27	0.018601651469709813	-5.1701217684901755	C25H50NO7P	-1.4658589963628934	PE(0:0/20:1(11Z)),PE(20:1(11Z)/0:0),PC(17:1(10Z)/0:0),PC(17:1(9Z)/0:0)	kp2974_507.3328	{'Glycerophospholipids [GP]'}	{'Glycerophosphoethanolamines [GP02]', 'Glycerophosphocholines [GP01]'}
530.4539	275.16	0.009867097534476664	-6.238259898307617	C32H61NO3	-3.542128252195436	Cer(d14:1/18:1),Cer(d18:2(4E,8E)/14:0),Cer(d18:2/14:0),Cer(d14:2(4E,6E)/18:0)	kp3155_507.4647	{'Sphingolipids [SP]'}	{'Ceramides [SP02]'}
554.3414	193.48	0.008109399613974999	-6.633408069107674		-1.5442525635111473				
533.2101	193.87	0.04327366601755143	-3.854145661481216		-1.6951947258988191				
558.318	109.9	0.027401148178209392	-4.576975485286888	C28H48NO8P	-0.9412176078365277	PC(6:2(3E,5E)/14:2(11E,13E))	kp9723_557.3107	{'Glycerophospholipids [GP]'}	{'Glycerophosphocholines [GP01]'}
534.3702	214.3	0.04326749485872469	3.8783501855030846		0.6199153354077467				
534.3702	234.85	0.032882642964122355	4.250021835667365		1.5155967353644364				
686.4625	230.78	0.0258983274035805	-4.649247407150095		-3.1594086856883195				
690.4701	198.37	0.03781797916817294	-4.080842417372811	C36H68NO9P	-2.4951937363570345	PS(P-16:0/14:1(9Z))	kp4424_689.4624	{'Glycerophospholipids [GP]'}	{'Glycerophosphoserines [GP03]'}
566.8878	21.09	0.04327366601755143	-3.8588689569751304		-1.308874945884913				
627.3612	209.03	0.003842704396880228	-8.24700870702272		-2.9578870665616215				
628.3649	208.9	0.0006789999408232199	-12.303565578247774		-3.234278036694036				
568.3565	186.0	0.0005172200727941066	-13.956011844091949		-2.572603318931428				
569.3604	186.0	0.0006789999408232199	-12.096679191093523		-2.5633455255060547				
694.3322	220.21	0.03737664454754289	-4.134770135965852		-0.7625424699018275				
694.3322	231.04	0.030413180846004487	-4.395318113825246		-0.8014236268668284				
701.4727	193.61	0.0258983274035805	-4.6553254458636655		-4.099769093063976				
704.4854	202.31	0.0391519793655815	-4.034428833140382	C37H70NO9P	-1.8027711568627254	PS(P-16:0/15:1(9Z))	kp4865_703.4791	{'Glycerophospholipids [GP]'}	{'Glycerophosphoserines [GP03]'}
762.4686	160.68	0.014122973091677886	-5.713812666400334		-4.522482938710244				
712.4774	36.78	0.007806702861679234	-6.701408843220163		-3.0056512084012788				
586.4314	192.56	0.003842704396880228	-8.088392527278792		-5.661694841438186				
587.4142	191.77	0.0008122339765230757	-11.611433024307345		-3.2367866063796633				
588.2866	194.27	0.030413180846004487	-4.374869885630236		-0.8419392057418307				
720.4951	283.99	0.03027249505886206	-4.429558208355673		-2.112886361807387				
596.5969	440.0	0.019604788421162072	-5.082886810431116		-4.484397904750537				
776.4824	230.65	0.0006789999408232199	-12.13784736257572		-2.3198264889087667				
599.3894	21.09	0.003571422457797086	8.414992815176019		6.330296120980389				
599.3894	23.85	0.003842704396880228	8.154534975701322		3.03537413333288				
777.4857	230.65	0.0005056566492568711	-14.641098423947145		-2.341402657255106				
672.4194	209.03	0.002342501058296511	-9.27178542326224		-3.104476892089181				
731.4244	230.65	0.00045686323507660185	-17.988651066918333		-2.829353591225395				
732.4276	230.65	0.0005056566492568711	-14.470276520062674		-2.958086756834657				
950.9396	711.33	0.04327366601755143	-3.867257564331674		-3.3352409631827378				
865.496	276.07	0.030413180846004487	-4.382096679489186		-1.7257065752680028				
823.5464	284.91	0.02156009392362469	-4.9662297124479915		-2.3788687736108756				
874.444	276.59	0.030413180846004487	-4.3945567630138695		-2.377209254158565				
